audio_send_bitsSentPerSecond,0.0,40849.342770475225,35928.0,40304.0,39624.0,32744.0,20604.604604604603,19804.195804195806,19264.0,19448.0,19064.0,19888.0,20491.50849150849,19507.507507507507,19056.0,19544.0,19341.176470588234,19946.992864424057,19512.0,19659.65965965966,20163.836163836164,20156.156156156158,20243.756243756245,20040.0,20144.0,20364.364364364363,19648.0,20019.98001998002,20100.1001001001,20011.98801198801,20340.34034034034,20267.732267732266,16923.076923076922,16720.0,16720.0,16720.0,16720.0,16720.0,16720.0,16647.352647352647,16712.712712712713,16584.0,16703.296703296703,16704.0,16704.0,16720.0,16648.0,15336.0,16768.0,16712.0,16696.0,16528.528528528528,16543.456543456545,16672.0,16720.0,16296.0,16720.0,16720.0,16720.0,16720.0,16720.0,16720.0,16688.0,16560.0
audio_send_packetsLost,32.0,32.0,32.0,32.0,32.0,119.0,119.0,119.0,119.0,119.0,119.0,167.0,167.0,167.0,167.0,167.0,167.0,217.0,217.0,217.0,217.0,217.0,245.0,245.0,245.0,245.0,258.0,258.0,258.0,258.0,258.0,258.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,6.0,6.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0
audio_send_packetsSentPerSecond,0.0,50.55611729019211,50.0,50.0,50.0,50.0,50.050050050050054,49.95004995004995,50.0,50.0,50.0,50.0,49.95004995004995,50.050050050050054,50.0,50.0,50.0,49.94903160040775,50.0,50.050050050050054,49.95004995004995,50.050050050050054,49.95004995004995,50.0,50.0,50.050050050050054,50.0,49.95004995004995,50.050050050050054,49.95004995004995,50.050050050050054,49.95004995004995,50.607287449392715,50.0,50.0,50.0,50.0,50.0,50.0,49.95004995004995,50.050050050050054,50.0,49.95004995004995,50.0,50.0,50.0,50.0,49.0,51.0,50.0,50.0,50.050050050050054,49.95004995004995,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0
audio_send_googJitterReceived,109.0,109.0,109.0,109.0,109.0,20.0,20.0,20.0,20.0,20.0,20.0,15.0,15.0,15.0,15.0,15.0,15.0,27.0,27.0,27.0,27.0,27.0,25.0,25.0,25.0,25.0,17.0,17.0,17.0,17.0,17.0,17.0,105.0,105.0,105.0,105.0,105.0,112.0,112.0,112.0,112.0,112.0,99.0,99.0,99.0,99.0,99.0,99.0,137.0,137.0,137.0,137.0,137.0,114.0,114.0,114.0,114.0,106.0,106.0,106.0,106.0,106.0,106.0,106.0
audio_send_googRtt,2013.0,2013.0,2013.0,2013.0,2013.0,3314.0,3314.0,3314.0,3314.0,3314.0,3314.0,3314.0,3314.0,3314.0,3314.0,3314.0,3314.0,3757.0,3757.0,3757.0,3757.0,3757.0,3240.0,3240.0,3240.0,3240.0,3910.0,3910.0,3910.0,3910.0,3910.0,3910.0,3895.0,3895.0,3895.0,3895.0,3895.0,3895.0,3895.0,3895.0,3895.0,3895.0,3022.0,3022.0,3022.0,3022.0,3022.0,3022.0,3946.0,3946.0,3946.0,3946.0,3946.0,3946.0,3946.0,3946.0,3946.0,3543.0,3543.0,3543.0,3543.0,3543.0,3543.0,3543.0
video_send_bitsSentPerSecond,0.0,175555.1061678463,179840.0,213104.0,216168.0,199848.0,195419.41941941943,208791.2087912088,200960.0,180992.0,209016.0,192880.0,204995.004995005,207519.51951951953,220008.0,247960.0,233058.82352941178,234006.11620795107,189680.0,192408.4084084084,215856.14385614387,152408.4084084084,150737.26273726273,179440.0,176280.0,183111.11111111112,165000.0,211988.01198801197,163787.7877877878,168199.8001998002,172212.2122122122,143376.62337662338,187174.0890688259,183568.0,183280.0,204952.0,238640.0,217416.0,206168.0,177902.0979020979,201417.41741741743,152744.0,168695.3046953047,162072.0,178424.0,164080.0,172008.0,193656.0,210112.0,118344.0,148944.0,179715.71571571572,172571.42857142858,171000.0,173536.0,210256.0,211448.0,239808.0,251088.0,219024.0,214296.0,238784.0,231296.0,196528.0
video_send_packetsLost,170.0,198.0,204.0,218.0,227.0,263.0,286.0,298.0,300.0,305.0,310.0,304.0,317.0,317.0,327.0,346.0,386.0,404.0,175.0,220.0,238.0,432.0,435.0,438.0,260.0,464.0,468.0,493.0,498.0,522.0,525.0,529.0,59.0,60.0,64.0,63.0,93.0,115.0,118.0,119.0,127.0,138.0,143.0,141.0,146.0,146.0,144.0,152.0,191.0,194.0,196.0,196.0,201.0,200.0,199.0,195.0,194.0,194.0,216.0,225.0,234.0,251.0,259.0,290.0
video_send_packetsSentPerSecond,0.0,63.70070778564206,64.0,66.0,70.0,64.0,67.06706706706707,66.93306693306694,67.0,61.0,63.0,61.0,63.93606393606394,60.06006006006006,63.0,65.0,70.58823529411765,69.31702344546382,62.0,64.06406406406407,64.93506493506493,60.06006006006006,60.93906093906094,63.0,63.0,63.06306306306306,61.0,68.93106893106894,62.06206206206206,65.93406593406593,63.06306306306306,45.95404595404595,61.74089068825911,62.0,62.0,61.0,68.0,66.0,65.0,62.93706293706294,67.06706706706707,60.0,61.938061938061935,60.0,62.0,60.0,60.0,63.0,68.0,50.0,62.0,64.06406406406407,60.93906093906094,60.0,60.0,60.0,60.0,64.0,68.0,62.0,62.0,65.0,65.0,65.0
video_send_googEncodeUsagePercent,16.0,16.0,15.0,14.0,14.0,13.0,13.0,12.0,12.0,12.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,15.0,15.0,14.0,13.0,13.0,12.0,12.0,11.0,11.0,11.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
video_send_googFrameHeightSent,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0
video_send_googFrameRateSent,61.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,61.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,59.0,42.0,61.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,56.0,49.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0
video_send_googFrameWidthSent,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0
video_send_googRtt,4141.0,4214.0,4014.0,3867.0,3987.0,3840.0,3960.0,3755.0,3569.0,3782.0,3568.0,3416.0,3689.0,3570.0,3556.0,3663.0,3784.0,4121.0,4287.0,3979.0,3742.0,3586.0,3820.0,4027.0,3913.0,3880.0,3904.0,4185.0,4091.0,4006.0,4303.0,4130.0,3825.0,3621.0,3614.0,3609.0,4069.0,4351.0,4091.0,3794.0,3606.0,3431.0,3313.0,3737.0,3628.0,3552.0,3666.0,4079.0,4032.0,4251.0,3907.0,4075.0,3806.0,3551.0,3811.0,3597.0,3513.0,3525.0,3894.0,4194.0,3954.0,3864.0,3810.0,3773.0
audio_recv_bitsReceivedPerSecond,0.0,5055.611729019211,6976.0,8000.0,7944.0,7872.0,8976.976976976977,7912.087912087912,7856.0,7904.0,7840.0,7736.0,3884.115884115884,4980.980980980981,3760.0,7896.0,7623.529411764706,9997.96126401631,7712.0,6398.398398398398,7680.319680319681,10770.77077077077,4835.1648351648355,5880.0,5552.0,7727.727727727728,5896.0,10445.554445554446,4004.004004004004,7936.063936063936,7935.935935935936,2013.986013986014,7417.004048582996,12248.0,23032.0,34440.0,27720.0,34344.0,36776.0,24519.48051948052,13901.901901901902,14848.0,14673.326673326674,9904.0,14720.0,19976.0,21848.0,20208.0,11512.0,17472.0,14128.0,16336.336336336337,9238.761238761239,15336.0,14000.0,12704.0,16536.0,12496.0,14128.0,8856.0,20720.0,12192.0,14456.0,12272.0
audio_recv_packetsReceivedPerSecond,0.0,5.055611729019211,7.0,8.0,8.0,8.0,9.00900900900901,7.992007992007992,8.0,8.0,8.0,8.0,3.996003996003996,5.005005005005005,4.0,8.0,7.8431372549019605,10.193679918450561,8.0,7.007007007007007,7.992007992007992,11.01101101101101,4.995004995004995,6.0,6.0,8.008008008008009,6.0,10.989010989010989,4.004004004004004,7.992007992007992,8.008008008008009,1.998001998001998,8.097165991902834,14.0,28.0,41.0,33.0,40.0,43.0,27.972027972027973,23.023023023023022,32.0,36.96303696303696,26.0,36.0,48.0,49.0,48.0,27.0,41.0,35.0,36.03603603603604,20.97902097902098,35.0,34.0,27.0,40.0,25.0,29.0,15.0,50.0,27.0,31.0,25.0
audio_recv_googCurrentDelayMs,26.0,33.0,31.0,27.0,39.0,24.0,23.0,19.0,14.0,20.0,14.0,15.0,15.0,16.0,24.0,22.0,21.0,23.0,27.0,25.0,23.0,32.0,26.0,17.0,17.0,18.0,16.0,23.0,24.0,20.0,14.0,25.0,30.0,41.0,84.0,118.0,156.0,162.0,200.0,167.0,146.0,188.0,194.0,168.0,155.0,150.0,236.0,394.0,369.0,356.0,343.0,287.0,193.0,189.0,217.0,179.0,241.0,176.0,123.0,125.0,208.0,248.0,210.0,151.0
audio_recv_googJitterBufferMs,2.0,7.0,9.0,1.0,9.0,22.0,5.0,4.0,0.0,6.0,3.0,1.0,1.0,4.0,11.0,8.0,8.0,11.0,8.0,7.0,5.0,11.0,8.0,1.0,3.0,4.0,2.0,7.0,10.0,8.0,1.0,13.0,2.0,4.0,16.0,68.0,44.0,130.0,122.0,2.0,5.0,145.0,2.0,4.0,39.0,113.0,208.0,463.0,274.0,194.0,172.0,68.0,20.0,38.0,117.0,103.0,142.0,2.0,8.0,100.0,290.0,5.0,94.0,102.0
audio_recv_googJitterReceived,98.0,98.0,98.0,98.0,98.0,98.0,91.0,91.0,91.0,91.0,91.0,97.0,97.0,97.0,97.0,97.0,118.0,118.0,118.0,118.0,118.0,118.0,118.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,90.0,90.0,90.0,90.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,22.0,22.0,22.0,22.0,22.0,22.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,29.0
audio_recv_googPreferredJitterBufferMs,740.0,740.0,740.0,740.0,740.0,740.0,740.0,740.0,740.0,740.0,740.0,740.0,740.0,740.0,740.0,740.0,740.0,740.0,740.0,740.0,740.0,740.0,740.0,740.0,740.0,740.0,740.0,740.0,740.0,740.0,740.0,740.0,740.0,740.0,740.0,740.0,740.0,740.0,740.0,740.0,740.0,740.0,740.0,740.0,740.0,740.0,740.0,740.0,740.0,740.0,740.0,740.0,740.0,740.0,740.0,740.0,740.0,740.0,640.0,580.0,500.0,440.0,400.0,400.0
video_recv_bitsReceivedPerSecond,0.0,113375.12639029323,84968.0,141832.0,165760.0,161400.0,166942.94294294293,179620.37962037962,143184.0,152696.0,167992.0,152224.0,101082.91708291708,80584.58458458459,147112.0,161816.0,165639.21568627452,164795.10703363916,173328.0,152144.14414414414,134665.33466533467,155763.76376376377,126593.40659340659,99136.0,147728.0,170426.42642642642,159856.0,157578.42157842158,121521.52152152153,156827.17282717282,109205.2052052052,99004.995004995,106113.36032388663,83360.0,120088.0,166368.0,128280.0,143856.0,136864.0,125218.78121878122,139611.61161161162,163992.0,115628.37162837163,75144.0,127096.0,155288.0,160128.0,173872.0,164112.0,178280.0,122888.0,136872.87287287286,108883.11688311688,121616.0,112808.0,135936.0,117360.0,124648.0,131648.0,150848.0,144872.0,107976.0,124272.0,127176.0
video_recv_packetsReceivedPerSecond,0.0,39.43377148634985,30.0,53.0,55.0,55.0,57.05705705705706,52.947052947052946,44.0,49.0,52.0,55.0,35.964035964035965,32.032032032032035,55.0,60.0,59.80392156862745,60.142711518858306,59.0,52.052052052052055,44.955044955044954,65.06506506506507,51.94805194805195,37.0,49.0,62.06206206206206,55.0,47.952047952047955,35.03503503503504,39.96003996003996,32.032032032032035,23.976023976023978,30.364372469635626,23.0,36.0,45.0,49.0,49.0,47.0,39.96003996003996,53.053053053053056,54.0,41.95804195804196,26.0,43.0,47.0,52.0,54.0,47.0,47.0,43.0,47.047047047047045,38.96103896103896,39.0,38.0,44.0,46.0,51.0,47.0,55.0,55.0,38.0,43.0,50.0
video_recv_googCurrentDelayMs,114.0,115.0,115.0,112.0,107.0,110.0,115.0,110.0,107.0,107.0,106.0,102.0,104.0,103.0,105.0,101.0,98.0,109.0,103.0,100.0,98.0,95.0,93.0,93.0,90.0,87.0,84.0,84.0,84.0,83.0,87.0,93.0,166.0,177.0,175.0,168.0,172.0,171.0,167.0,163.0,159.0,154.0,148.0,146.0,148.0,142.0,136.0,139.0,144.0,140.0,138.0,134.0,130.0,126.0,122.0,117.0,115.0,113.0,110.0,109.0,107.0,110.0,109.0,106.0
video_recv_googDecodeMs,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
video_recv_googFrameHeightReceived,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0
video_recv_googFrameRateOutput,38.0,43.0,27.0,49.0,51.0,29.0,29.0,56.0,39.0,25.0,59.0,51.0,44.0,28.0,55.0,52.0,49.0,21.0,59.0,44.0,40.0,44.0,59.0,54.0,49.0,60.0,41.0,44.0,40.0,42.0,25.0,19.0,23.0,32.0,27.0,40.0,28.0,24.0,43.0,41.0,44.0,47.0,52.0,21.0,40.0,43.0,49.0,19.0,33.0,42.0,36.0,32.0,47.0,39.0,34.0,36.0,34.0,48.0,37.0,42.0,35.0,39.0,38.0,44.0
video_recv_googFrameRateReceived,45.0,40.0,27.0,49.0,52.0,47.0,49.0,47.0,36.0,44.0,49.0,56.0,34.0,28.0,55.0,60.0,59.0,55.0,59.0,45.0,41.0,61.0,52.0,37.0,49.0,62.0,52.0,45.0,32.0,36.0,25.0,18.0,23.0,18.0,33.0,40.0,44.0,43.0,44.0,36.0,47.0,46.0,42.0,21.0,40.0,43.0,52.0,49.0,42.0,38.0,37.0,40.0,36.0,39.0,34.0,36.0,39.0,50.0,38.0,47.0,51.0,31.0,38.0,44.0
video_recv_googFrameWidthReceived,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0
video_recv_googInterframeDelayMax,367.0,123.0,223.0,284.0,96.0,372.0,313.0,162.0,109.0,274.0,20.0,124.0,123.0,295.0,315.0,109.0,184.0,398.0,125.0,108.0,232.0,100.0,19.0,54.0,91.0,36.0,270.0,252.0,181.0,142.0,252.0,140.0,491.0,339.0,228.0,228.0,524.0,362.0,186.0,242.0,220.0,152.0,35.0,277.0,409.0,108.0,139.0,389.0,531.0,208.0,175.0,212.0,192.0,234.0,222.0,196.0,115.0,176.0,282.0,297.0,332.0,194.0,215.0,97.0
video_recv_googJitterBufferMs,103.0,104.0,104.0,101.0,96.0,99.0,104.0,99.0,96.0,99.0,95.0,91.0,93.0,92.0,94.0,90.0,87.0,98.0,92.0,89.0,88.0,84.0,82.0,82.0,79.0,76.0,75.0,73.0,73.0,72.0,81.0,83.0,157.0,168.0,164.0,157.0,161.0,163.0,156.0,152.0,148.0,143.0,137.0,135.0,137.0,131.0,125.0,128.0,133.0,129.0,127.0,123.0,119.0,115.0,111.0,106.0,104.0,102.0,99.0,98.0,99.0,99.0,98.0,95.0
video_recv_googPlisSent,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
video_send_resolutionChangesSent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
video_recv_resolutionChangesReceived,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1_way_delay_audio_send,1006.5,1006.5,1006.5,1006.5,1006.5,1657.0,1657.0,1657.0,1657.0,1657.0,1657.0,1657.0,1657.0,1657.0,1657.0,1657.0,1657.0,1878.5,1878.5,1878.5,1878.5,1878.5,1620.0,1620.0,1620.0,1620.0,1955.0,1955.0,1955.0,1955.0,1955.0,1955.0,1947.5,1947.5,1947.5,1947.5,1947.5,1947.5,1947.5,1947.5,1947.5,1947.5,1511.0,1511.0,1511.0,1511.0,1511.0,1511.0,1973.0,1973.0,1973.0,1973.0,1973.0,1973.0,1973.0,1973.0,1973.0,1771.5,1771.5,1771.5,1771.5,1771.5,1771.5,1771.5
